L	N	Va	genlen	r	t0	t1	cov	gen
10	100	0.01	0.1	0.09063462346100909	5	31	9.390085488026469e-5	31
10	100	0.01	0.1	0.09063462346100909	5	32	-1.1479513946279396e-4	32
10	100	0.01	0.1	0.09063462346100909	5	33	2.311694922695837e-4	33
10	100	0.01	0.1	0.09063462346100909	5	34	-4.482040118522664e-5	34
10	100	0.01	0.1	0.09063462346100909	5	35	2.2215102896914974e-5	35
10	100	0.01	0.1	0.09063462346100909	5	36	7.968796637496251e-5	36
10	100	0.01	0.1	0.09063462346100909	5	37	-4.63531142001864e-5	37
10	100	0.01	0.1	0.09063462346100909	5	38	-2.2168253989960165e-4	38
10	100	0.01	0.1	0.09063462346100909	5	39	7.309526745907461e-5	39
10	100	0.01	0.1	0.09063462346100909	5	40	2.507794938705067e-4	40
10	100	0.01	0.1	0.09063462346100909	5	41	1.4764583583334594e-4	41
10	100	0.01	0.1	0.09063462346100909	5	42	-1.0635449152304157e-4	42
10	100	0.01	0.1	0.09063462346100909	5	43	3.3330291388535276e-4	43
10	100	0.01	0.1	0.09063462346100909	5	44	-2.765443071470105e-4	44
10	100	0.01	0.1	0.09063462346100909	5	45	1.413406206269879e-4	45
10	100	0.01	0.1	0.09063462346100909	5	46	-2.3658794607155987e-4	46
10	100	0.01	0.1	0.09063462346100909	5	47	1.3768304180056354e-4	47
10	100	0.01	0.1	0.09063462346100909	5	48	5.404136527026376e-5	48
10	100	0.01	0.1	0.09063462346100909	5	49	1.4566013821002078e-4	49
10	100	0.01	0.1	0.09063462346100909	5	50	3.440833403494901e-5	50
10	100	0.01	0.5	0.31606027941427883	2	5	-1.8443517125309256e-4	2
10	100	0.01	0.5	0.31606027941427883	3	5	-8.962277529734803e-5	3
10	100	0.01	0.5	0.31606027941427883	4	5	2.2094857251925604e-4	4
10	100	0.01	0.5	0.31606027941427883	5	6	1.3178414570425728e-4	6
10	100	0.01	0.5	0.31606027941427883	5	7	4.013534568636236e-4	7
10	100	0.01	0.5	0.31606027941427883	5	8	3.457436175754515e-4	8
10	100	0.01	0.5	0.31606027941427883	5	9	2.386383614273494e-4	9
10	100	0.01	0.5	0.31606027941427883	5	10	2.6111201310533754e-4	10
10	100	0.01	0.5	0.31606027941427883	5	11	6.56188720020139e-5	11
10	100	0.01	0.5	0.31606027941427883	5	12	5.5996772847184955e-5	12
10	100	0.01	0.5	0.31606027941427883	5	13	-4.6364006481381936e-7	13
10	100	0.01	0.5	0.31606027941427883	5	14	1.0851169698088396e-4	14
10	100	0.01	0.5	0.31606027941427883	5	15	1.8407394007647848e-4	15
10	100	0.01	0.5	0.31606027941427883	5	16	8.222376168034585e-5	16
10	100	0.01	0.5	0.31606027941427883	5	17	8.363395978079235e-5	17
10	100	0.01	0.5	0.31606027941427883	5	18	9.162272466088445e-5	18
10	100	0.01	0.5	0.31606027941427883	5	19	1.8277151794278998e-4	19
10	100	0.01	0.5	0.31606027941427883	5	20	1.619022684660708e-4	20
10	100	0.01	0.5	0.31606027941427883	5	21	-6.213413832023996e-5	21
10	100	0.01	0.5	0.31606027941427883	5	22	1.5328926368425003e-5	22
10	100	0.01	0.5	0.31606027941427883	5	23	1.9045731288015724e-4	23
10	100	0.01	0.5	0.31606027941427883	5	24	1.6978151571469085e-4	24
10	100	0.01	0.5	0.31606027941427883	5	25	9.166781647347839e-5	25
10	100	0.01	0.5	0.31606027941427883	5	26	5.558285416447994e-5	26
10	100	0.01	0.5	0.31606027941427883	5	27	1.2023089162500506e-4	27
10	100	0.01	0.5	0.31606027941427883	5	28	5.3363299111659585e-5	28
10	100	0.01	0.5	0.31606027941427883	5	29	-6.398912691124296e-5	29
10	100	0.01	0.5	0.31606027941427883	5	30	3.089204128622035e-5	30
10	100	0.01	0.5	0.31606027941427883	5	31	1.9446588398284211e-4	31
10	100	0.01	0.5	0.31606027941427883	5	32	1.5370320009903447e-5	32
10	100	0.01	0.5	0.31606027941427883	5	33	-6.85636787863113e-5	33
10	100	0.01	0.5	0.31606027941427883	5	34	1.1783218272309624e-4	34
10	100	0.01	0.5	0.31606027941427883	5	35	1.0483642047541102e-4	35
10	100	0.01	0.5	0.31606027941427883	5	36	8.298633127752815e-5	36
10	100	0.01	0.5	0.31606027941427883	5	37	-2.1006453042855376e-6	37
10	100	0.01	0.5	0.31606027941427883	5	38	-3.316122290225173e-5	38
10	100	0.01	0.5	0.31606027941427883	5	39	6.89668522812012e-5	39
10	100	0.01	0.5	0.31606027941427883	5	40	-3.192093802394619e-5	40
10	100	0.01	0.5	0.31606027941427883	5	41	-1.7795931572205887e-4	41
10	100	0.01	0.5	0.31606027941427883	5	42	-6.448151558255234e-5	42
10	100	0.01	0.5	0.31606027941427883	5	43	-7.860688111989754e-5	43
10	100	0.01	0.5	0.31606027941427883	5	44	-4.6038295155141095e-6	44
