L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.02	0.1	0.09063462346100909	5	48	3.825247570443829e-5	48
500	1e3	0.02	0.1	0.09063462346100909	5	49	3.306505254187536e-5	49
500	1e3	0.02	0.1	0.09063462346100909	5	50	2.9103615455208423e-5	50
500	1e3	0.02	0.5	0.31606027941427883	2	5	-3.994439921073963e-6	2
500	1e3	0.02	0.5	0.31606027941427883	3	5	2.4308386345908477e-6	3
500	1e3	0.02	0.5	0.31606027941427883	4	5	8.2237626990361e-7	4
500	1e3	0.02	0.5	0.31606027941427883	5	6	7.641282778008908e-5	6
500	1e3	0.02	0.5	0.31606027941427883	5	7	7.348651718531635e-5	7
500	1e3	0.02	0.5	0.31606027941427883	5	8	5.337771920256303e-5	8
500	1e3	0.02	0.5	0.31606027941427883	5	9	6.386776446400973e-5	9
500	1e3	0.02	0.5	0.31606027941427883	5	10	5.210994301846739e-5	10
500	1e3	0.02	0.5	0.31606027941427883	5	11	6.92058803129551e-5	11
500	1e3	0.02	0.5	0.31606027941427883	5	12	4.9557886283224504e-5	12
500	1e3	0.02	0.5	0.31606027941427883	5	13	5.060527486356703e-5	13
500	1e3	0.02	0.5	0.31606027941427883	5	14	6.0561140107016204e-5	14
500	1e3	0.02	0.5	0.31606027941427883	5	15	5.843122526548373e-5	15
500	1e3	0.02	0.5	0.31606027941427883	5	16	4.976607182178975e-5	16
500	1e3	0.02	0.5	0.31606027941427883	5	17	4.839519132187036e-5	17
500	1e3	0.02	0.5	0.31606027941427883	5	18	6.675793641931883e-5	18
500	1e3	0.02	0.5	0.31606027941427883	5	19	5.7414086923935094e-5	19
500	1e3	0.02	0.5	0.31606027941427883	5	20	4.86078439887244e-5	20
500	1e3	0.02	0.5	0.31606027941427883	5	21	4.429896919260335e-5	21
500	1e3	0.02	0.5	0.31606027941427883	5	22	5.1751047286850975e-5	22
500	1e3	0.02	0.5	0.31606027941427883	5	23	4.3863935673106266e-5	23
500	1e3	0.02	0.5	0.31606027941427883	5	24	5.866371549603779e-5	24
500	1e3	0.02	0.5	0.31606027941427883	5	25	4.320587256154733e-5	25
500	1e3	0.02	0.5	0.31606027941427883	5	26	5.0193918112131275e-5	26
500	1e3	0.02	0.5	0.31606027941427883	5	27	3.7427069229887345e-5	27
500	1e3	0.02	0.5	0.31606027941427883	5	28	4.2194804389120474e-5	28
500	1e3	0.02	0.5	0.31606027941427883	5	29	3.3507964910887325e-5	29
500	1e3	0.02	0.5	0.31606027941427883	5	30	3.8050971143259644e-5	30
500	1e3	0.02	0.5	0.31606027941427883	5	31	4.134132384572903e-5	31
500	1e3	0.02	0.5	0.31606027941427883	5	32	4.098019403373169e-5	32
500	1e3	0.02	0.5	0.31606027941427883	5	33	4.689455538433258e-5	33
500	1e3	0.02	0.5	0.31606027941427883	5	34	4.255041222814089e-5	34
500	1e3	0.02	0.5	0.31606027941427883	5	35	2.7073950293973967e-5	35
500	1e3	0.02	0.5	0.31606027941427883	5	36	3.7073970148006074e-5	36
500	1e3	0.02	0.5	0.31606027941427883	5	37	4.028888241133389e-5	37
500	1e3	0.02	0.5	0.31606027941427883	5	38	3.23037466360858e-5	38
500	1e3	0.02	0.5	0.31606027941427883	5	39	3.362174131229968e-5	39
500	1e3	0.02	0.5	0.31606027941427883	5	40	3.023155186449385e-5	40
500	1e3	0.02	0.5	0.31606027941427883	5	41	3.948349623875996e-5	41
500	1e3	0.02	0.5	0.31606027941427883	5	42	4.045976172010648e-5	42
500	1e3	0.02	0.5	0.31606027941427883	5	43	2.646630285204579e-5	43
500	1e3	0.02	0.5	0.31606027941427883	5	44	3.962760113139856e-5	44
500	1e3	0.02	0.5	0.31606027941427883	5	45	2.6659746657654934e-5	45
500	1e3	0.02	0.5	0.31606027941427883	5	46	2.450130561172037e-5	46
500	1e3	0.02	0.5	0.31606027941427883	5	47	2.8155621237203367e-5	47
500	1e3	0.02	0.5	0.31606027941427883	5	48	2.2511677003640294e-5	48
500	1e3	0.02	0.5	0.31606027941427883	5	49	2.3729352725721436e-5	49
500	1e3	0.02	0.5	0.31606027941427883	5	50	2.9702582027917962e-5	50
500	1e3	0.02	1.5	0.475106465816068	2	5	2.686644657434063e-6	2
500	1e3	0.02	1.5	0.475106465816068	3	5	5.005709052989209e-6	3
500	1e3	0.02	1.5	0.475106465816068	4	5	-9.276457724958624e-6	4
500	1e3	0.02	1.5	0.475106465816068	5	6	3.077320593027056e-5	6
500	1e3	0.02	1.5	0.475106465816068	5	7	3.0076984226160544e-5	7
500	1e3	0.02	1.5	0.475106465816068	5	8	2.6130202449375144e-5	8
500	1e3	0.02	1.5	0.475106465816068	5	9	2.2884640157676004e-5	9
500	1e3	0.02	1.5	0.475106465816068	5	10	1.3728487737016415e-5	10
500	1e3	0.02	1.5	0.475106465816068	5	11	2.705607353233257e-5	11
