L	N	Va	genlen	r	t0	t1	cov	gen
10	1e3	0.001	0.1	0.09063462346100909	5	13	1.4331395898422678e-5	13
10	1e3	0.001	0.1	0.09063462346100909	5	14	1.530735523717083e-5	14
10	1e3	0.001	0.1	0.09063462346100909	5	15	1.8800926644908432e-5	15
10	1e3	0.001	0.1	0.09063462346100909	5	16	1.46156112831063e-5	16
10	1e3	0.001	0.1	0.09063462346100909	5	17	-4.86695513604445e-6	17
10	1e3	0.001	0.1	0.09063462346100909	5	18	5.007348664535853e-6	18
10	1e3	0.001	0.1	0.09063462346100909	5	19	1.6340334801136694e-5	19
10	1e3	0.001	0.1	0.09063462346100909	5	20	1.159248494462474e-5	20
10	1e3	0.001	0.1	0.09063462346100909	5	21	-1.848066385691231e-5	21
10	1e3	0.001	0.1	0.09063462346100909	5	22	1.2458799635802435e-5	22
10	1e3	0.001	0.1	0.09063462346100909	5	23	1.3505371602251415e-6	23
10	1e3	0.001	0.1	0.09063462346100909	5	24	6.020704064162991e-6	24
10	1e3	0.001	0.1	0.09063462346100909	5	25	-4.719924272623809e-6	25
10	1e3	0.001	0.1	0.09063462346100909	5	26	-3.898919816844605e-6	26
10	1e3	0.001	0.1	0.09063462346100909	5	27	1.5221447552377954e-5	27
10	1e3	0.001	0.1	0.09063462346100909	5	28	1.9567334311935388e-5	28
10	1e3	0.001	0.1	0.09063462346100909	5	29	5.479055348870234e-6	29
10	1e3	0.001	0.1	0.09063462346100909	5	30	1.6290382545217838e-6	30
10	1e3	0.001	0.1	0.09063462346100909	5	31	-8.270434327482935e-6	31
10	1e3	0.001	0.1	0.09063462346100909	5	32	-2.237387067888923e-6	32
10	1e3	0.001	0.1	0.09063462346100909	5	33	-3.9037681155840075e-6	33
10	1e3	0.001	0.1	0.09063462346100909	5	34	7.242704087136374e-6	34
10	1e3	0.001	0.1	0.09063462346100909	5	35	7.37542242264071e-6	35
10	1e3	0.001	0.1	0.09063462346100909	5	36	2.658934979346002e-6	36
10	1e3	0.001	0.1	0.09063462346100909	5	37	2.2098686179118816e-5	37
10	1e3	0.001	0.1	0.09063462346100909	5	38	-3.133239346475003e-6	38
10	1e3	0.001	0.1	0.09063462346100909	5	39	2.0890649590181692e-7	39
10	1e3	0.001	0.1	0.09063462346100909	5	40	3.891111534645591e-6	40
10	1e3	0.001	0.1	0.09063462346100909	5	41	1.2721565019697326e-5	41
10	1e3	0.001	0.1	0.09063462346100909	5	42	6.536474203822312e-6	42
10	1e3	0.001	0.1	0.09063462346100909	5	43	1.623701157676795e-5	43
10	1e3	0.001	0.1	0.09063462346100909	5	44	1.5664464275400632e-6	44
10	1e3	0.001	0.1	0.09063462346100909	5	45	7.5165916380228035e-6	45
10	1e3	0.001	0.1	0.09063462346100909	5	46	8.04655900968767e-7	46
10	1e3	0.001	0.1	0.09063462346100909	5	47	6.221077321945589e-6	47
10	1e3	0.001	0.1	0.09063462346100909	5	48	4.099834923865658e-6	48
10	1e3	0.001	0.1	0.09063462346100909	5	49	6.834756257815153e-6	49
10	1e3	0.001	0.1	0.09063462346100909	5	50	1.806097839674622e-5	50
10	1e3	0.001	0.5	0.31606027941427883	2	5	7.766654583992067e-6	2
10	1e3	0.001	0.5	0.31606027941427883	3	5	-1.0054454508999194e-7	3
10	1e3	0.001	0.5	0.31606027941427883	4	5	-1.1663134753631388e-5	4
10	1e3	0.001	0.5	0.31606027941427883	5	6	2.0502538089383895e-6	6
10	1e3	0.001	0.5	0.31606027941427883	5	7	-3.7583286630401235e-6	7
10	1e3	0.001	0.5	0.31606027941427883	5	8	7.359674051573504e-6	8
10	1e3	0.001	0.5	0.31606027941427883	5	9	1.1387281681847407e-5	9
10	1e3	0.001	0.5	0.31606027941427883	5	10	-1.152814990713755e-6	10
10	1e3	0.001	0.5	0.31606027941427883	5	11	8.909789359355302e-6	11
10	1e3	0.001	0.5	0.31606027941427883	5	12	8.051405777467196e-6	12
10	1e3	0.001	0.5	0.31606027941427883	5	13	-1.0594969473964937e-5	13
10	1e3	0.001	0.5	0.31606027941427883	5	14	2.923818869992755e-6	14
10	1e3	0.001	0.5	0.31606027941427883	5	15	1.988713297320637e-6	15
10	1e3	0.001	0.5	0.31606027941427883	5	16	6.2860640015822886e-6	16
10	1e3	0.001	0.5	0.31606027941427883	5	17	5.467853021636153e-6	17
10	1e3	0.001	0.5	0.31606027941427883	5	18	7.703211746373862e-7	18
10	1e3	0.001	0.5	0.31606027941427883	5	19	-9.348289233420405e-6	19
10	1e3	0.001	0.5	0.31606027941427883	5	20	9.758588621693671e-6	20
10	1e3	0.001	0.5	0.31606027941427883	5	21	2.713865674890191e-6	21
10	1e3	0.001	0.5	0.31606027941427883	5	22	-5.239131399671845e-6	22
10	1e3	0.001	0.5	0.31606027941427883	5	23	-2.2209530800860078e-6	23
10	1e3	0.001	0.5	0.31606027941427883	5	24	7.538413425644674e-7	24
10	1e3	0.001	0.5	0.31606027941427883	5	25	3.906708917801807e-6	25
10	1e3	0.001	0.5	0.31606027941427883	5	26	-3.9714945005483666e-06	26
10	1e3	0.001	0.5	0.31606027941427883	5	27	-3.3009199521782066e-7	27
10	1e3	0.001	0.5	0.31606027941427883	5	28	4.6941932467243895e-6	28
10	1e3	0.001	0.5	0.31606027941427883	5	29	1.3308170165414564e-6	29
10	1e3	0.001	0.5	0.31606027941427883	5	30	-2.7828668072229938e-6	30
10	1e3	0.001	0.5	0.31606027941427883	5	31	6.7454337006259045e-6	31
10	1e3	0.001	0.5	0.31606027941427883	5	32	3.738320647295698e-6	32
10	1e3	0.001	0.5	0.31606027941427883	5	33	-4.061408027541571e-6	33
10	1e3	0.001	0.5	0.31606027941427883	5	34	6.8589076378315155e-6	34
10	1e3	0.001	0.5	0.31606027941427883	5	35	-6.826821228477231e-6	35
10	1e3	0.001	0.5	0.31606027941427883	5	36	6.749094334788258e-6	36
10	1e3	0.001	0.5	0.31606027941427883	5	37	-2.8563798674137555e-6	37
10	1e3	0.001	0.5	0.31606027941427883	5	38	7.884411897682399e-7	38
10	1e3	0.001	0.5	0.31606027941427883	5	39	8.445960702595231e-6	39
10	1e3	0.001	0.5	0.31606027941427883	5	40	-6.396242817539533e-6	40
10	1e3	0.001	0.5	0.31606027941427883	5	41	2.2076565213894113e-6	41
10	1e3	0.001	0.5	0.31606027941427883	5	42	-9.94189063508057e-6	42
10	1e3	0.001	0.5	0.31606027941427883	5	43	7.230256174653547e-7	43
10	1e3	0.001	0.5	0.31606027941427883	5	44	1.7392181214889961e-6	44
10	1e3	0.001	0.5	0.31606027941427883	5	45	6.824498875169326e-6	45
10	1e3	0.001	0.5	0.31606027941427883	5	46	-7.450214033945234e-6	46
10	1e3	0.001	0.5	0.31606027941427883	5	47	8.467653454550973e-6	47
10	1e3	0.001	0.5	0.31606027941427883	5	48	-1.3027810071255155e-6	48
10	1e3	0.001	0.5	0.31606027941427883	5	49	1.3400031718945354e-5	49
10	1e3	0.001	0.5	0.31606027941427883	5	50	8.481254665757123e-6	50
10	1e3	0.001	1.5	0.475106465816068	2	5	-8.918370775201516e-6	2
10	1e3	0.001	1.5	0.475106465816068	3	5	-7.37743583411407e-6	3
10	1e3	0.001	1.5	0.475106465816068	4	5	1.0180203496254193e-6	4
10	1e3	0.001	1.5	0.475106465816068	5	6	-2.3262632283812327e-6	6
10	1e3	0.001	1.5	0.475106465816068	5	7	5.9380242834998865e-6	7
10	1e3	0.001	1.5	0.475106465816068	5	8	6.22037379713962e-6	8
10	1e3	0.001	1.5	0.475106465816068	5	9	8.225632522907776e-6	9
10	1e3	0.001	1.5	0.475106465816068	5	10	5.991618853012054e-6	10
10	1e3	0.001	1.5	0.475106465816068	5	11	3.0316517363160573e-7	11
10	1e3	0.001	1.5	0.475106465816068	5	12	1.9830819178094137e-6	12
10	1e3	0.001	1.5	0.475106465816068	5	13	2.7180603357882464e-6	13
10	1e3	0.001	1.5	0.475106465816068	5	14	-1.1658214250345804e-7	14
10	1e3	0.001	1.5	0.475106465816068	5	15	7.822798783766635e-6	15
10	1e3	0.001	1.5	0.475106465816068	5	16	-5.116160191876072e-6	16
10	1e3	0.001	1.5	0.475106465816068	5	17	3.760027618335856e-6	17
10	1e3	0.001	1.5	0.475106465816068	5	18	-7.926156312270922e-6	18
10	1e3	0.001	1.5	0.475106465816068	5	19	8.867728107296949e-7	19
10	1e3	0.001	1.5	0.475106465816068	5	20	-1.471899826950919e-7	20
10	1e3	0.001	1.5	0.475106465816068	5	21	8.114995830947889e-6	21
10	1e3	0.001	1.5	0.475106465816068	5	22	-5.179843963966333e-7	22
10	1e3	0.001	1.5	0.475106465816068	5	23	-7.522112019843756e-9	23
10	1e3	0.001	1.5	0.475106465816068	5	24	-8.385694054894757e-6	24
10	1e3	0.001	1.5	0.475106465816068	5	25	-8.426076291167492e-6	25
10	1e3	0.001	1.5	0.475106465816068	5	26	-3.7718658017395154e-6	26
10	1e3	0.001	1.5	0.475106465816068	5	27	8.056237429267889e-7	27
10	1e3	0.001	1.5	0.475106465816068	5	28	-5.748029720254968e-7	28
10	1e3	0.001	1.5	0.475106465816068	5	29	3.771971495377248e-6	29
10	1e3	0.001	1.5	0.475106465816068	5	30	1.336444383365327e-5	30
10	1e3	0.001	1.5	0.475106465816068	5	31	8.688818600328636e-6	31
10	1e3	0.001	1.5	0.475106465816068	5	32	-6.511877297439097e-6	32
10	1e3	0.001	1.5	0.475106465816068	5	33	8.08979029076301e-7	33
10	1e3	0.001	1.5	0.475106465816068	5	34	1.2324003514365304e-6	34
10	1e3	0.001	1.5	0.475106465816068	5	35	-7.6186536891127795e-6	35
10	1e3	0.001	1.5	0.475106465816068	5	36	-5.472772474559998e-6	36
10	1e3	0.001	1.5	0.475106465816068	5	37	-4.165730410993005e-6	37
10	1e3	0.001	1.5	0.475106465816068	5	38	-1.2155370420384116e-6	38
10	1e3	0.001	1.5	0.475106465816068	5	39	5.122601454468781e-6	39
10	1e3	0.001	1.5	0.475106465816068	5	40	2.592127103023933e-6	40
10	1e3	0.001	1.5	0.475106465816068	5	41	4.714909865985441e-6	41
10	1e3	0.001	1.5	0.475106465816068	5	42	5.682277470444996e-6	42
10	1e3	0.001	1.5	0.475106465816068	5	43	5.453052068721554e-6	43
10	1e3	0.001	1.5	0.475106465816068	5	44	-9.894478696989971e-7	44
10	1e3	0.001	1.5	0.475106465816068	5	45	-1.1357726936717047e-5	45
10	1e3	0.001	1.5	0.475106465816068	5	46	1.6965445787989068e-6	46
10	1e3	0.001	1.5	0.475106465816068	5	47	9.583010340349555e-7	47
10	1e3	0.001	1.5	0.475106465816068	5	48	1.0001625102799555e-5	48
10	1e3	0.001	1.5	0.475106465816068	5	49	6.2950461277763286e-06	49
10	1e3	0.001	1.5	0.475106465816068	5	50	-6.1325637494964325e-6	50
10	1e3	0.01	0.01	0.009900663346622374	2	5	1.5785744486264848e-5	2
10	1e3	0.01	0.01	0.009900663346622374	3	5	1.326832147431485e-5	3
10	1e3	0.01	0.01	0.009900663346622374	4	5	2.6787970795785017e-5	4
10	1e3	0.01	0.01	0.009900663346622374	5	6	4.660439498327331e-4	6
10	1e3	0.01	0.01	0.009900663346622374	5	7	4.8820841949277587e-4	7
10	1e3	0.01	0.01	0.009900663346622374	5	8	4.4570044865149285e-4	8
10	1e3	0.01	0.01	0.009900663346622374	5	9	4.3417071099940616e-4	9
10	1e3	0.01	0.01	0.009900663346622374	5	10	4.27184807142289e-4	10
10	1e3	0.01	0.01	0.009900663346622374	5	11	4.4506290136969804e-4	11
10	1e3	0.01	0.01	0.009900663346622374	5	12	4.4959762292276446e-4	12
10	1e3	0.01	0.01	0.009900663346622374	5	13	4.460617286099798e-4	13
10	1e3	0.01	0.01	0.009900663346622374	5	14	3.988831929345162e-4	14
10	1e3	0.01	0.01	0.009900663346622374	5	15	4.0576108677902936e-4	15
10	1e3	0.01	0.01	0.009900663346622374	5	16	3.8671484419537536e-4	16
10	1e3	0.01	0.01	0.009900663346622374	5	17	3.5416391119325e-4	17
10	1e3	0.01	0.01	0.009900663346622374	5	18	3.7604884242432596e-4	18
10	1e3	0.01	0.01	0.009900663346622374	5	19	3.2785733605066676e-4	19
10	1e3	0.01	0.01	0.009900663346622374	5	20	3.0772641538010556e-4	20
10	1e3	0.01	0.01	0.009900663346622374	5	21	3.076585665967062e-4	21
