L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.001	0.1	0.09063462346100909	15	16	1.4271416238925235e-5	16
500	1e3	0.001	0.1	0.09063462346100909	15	17	3.5791646264997547e-6	17
500	1e3	0.001	0.1	0.09063462346100909	15	18	1.2987747408386459e-5	18
500	1e3	0.001	0.1	0.09063462346100909	15	19	2.6680522191187954e-5	19
500	1e3	0.001	0.1	0.09063462346100909	15	20	-2.277966382026081e-6	20
500	1e3	0.001	0.1	0.09063462346100909	15	21	1.5158550826480823e-5	21
500	1e3	0.001	0.1	0.09063462346100909	15	22	1.5429324033970013e-5	22
500	1e3	0.001	0.1	0.09063462346100909	15	23	-8.781891736813234e-6	23
500	1e3	0.001	0.1	0.09063462346100909	15	24	1.586736924175215e-5	24
500	1e3	0.001	0.1	0.09063462346100909	15	25	2.074043437962559e-5	25
500	1e3	0.001	0.1	0.09063462346100909	15	26	-6.711265638898394e-6	26
500	1e3	0.001	0.1	0.09063462346100909	15	27	1.4565970430213874e-5	27
500	1e3	0.001	0.1	0.09063462346100909	15	28	6.635837863618988e-6	28
500	1e3	0.001	0.1	0.09063462346100909	15	29	5.737763052358677e-6	29
500	1e3	0.001	0.1	0.09063462346100909	15	30	2.2634205524458716e-5	30
500	1e3	0.001	0.1	0.09063462346100909	15	31	1.1663826622448756e-5	31
500	1e3	0.001	0.1	0.09063462346100909	15	32	2.31571631217268e-5	32
500	1e3	0.001	0.1	0.09063462346100909	15	33	7.034197853237244e-6	33
500	1e3	0.001	0.1	0.09063462346100909	15	34	1.1783776294135894e-5	34
500	1e3	0.001	0.1	0.09063462346100909	15	35	1.2057825269943452e-5	35
500	1e3	0.001	0.1	0.09063462346100909	15	36	9.22383708709927e-6	36
500	1e3	0.001	0.1	0.09063462346100909	15	37	1.1853295595233903e-5	37
500	1e3	0.001	0.1	0.09063462346100909	15	38	1.2334228343953628e-5	38
500	1e3	0.001	0.1	0.09063462346100909	15	39	1.115702202612407e-5	39
500	1e3	0.001	0.1	0.09063462346100909	15	40	2.1114180262951066e-5	40
500	1e3	0.001	0.1	0.09063462346100909	15	41	1.071757051089891e-5	41
500	1e3	0.001	0.1	0.09063462346100909	15	42	6.501486236217615e-6	42
500	1e3	0.001	0.1	0.09063462346100909	15	43	2.4720517572107552e-05	43
500	1e3	0.001	0.1	0.09063462346100909	15	44	1.1817181847084215e-5	44
500	1e3	0.001	0.1	0.09063462346100909	15	45	1.1814924222964246e-5	45
500	1e3	0.001	0.1	0.09063462346100909	15	46	1.3893868858993906e-5	46
500	1e3	0.001	0.1	0.09063462346100909	15	47	5.625684523694857e-6	47
500	1e3	0.001	0.1	0.09063462346100909	15	48	2.5659784851435732e-06	48
500	1e3	0.001	0.1	0.09063462346100909	15	49	1.9624973952316726e-5	49
500	1e3	0.001	0.1	0.09063462346100909	15	50	5.197246431677741e-6	50
500	1e3	0.001	0.5	0.31606027941427883	15	16	-1.099103913201224e-5	16
500	1e3	0.001	0.5	0.31606027941427883	15	17	7.791606570626305e-6	17
500	1e3	0.001	0.5	0.31606027941427883	15	18	-5.274984865459033e-6	18
500	1e3	0.001	0.5	0.31606027941427883	15	19	6.930374870621513e-6	19
500	1e3	0.001	0.5	0.31606027941427883	15	20	2.93679495924782e-6	20
500	1e3	0.001	0.5	0.31606027941427883	15	21	7.244183786138666e-6	21
500	1e3	0.001	0.5	0.31606027941427883	15	22	9.597730375145776e-6	22
500	1e3	0.001	0.5	0.31606027941427883	15	23	-5.536500937399356e-6	23
500	1e3	0.001	0.5	0.31606027941427883	15	24	4.472387798638845e-6	24
500	1e3	0.001	0.5	0.31606027941427883	15	25	-1.2808837790896193e-6	25
500	1e3	0.001	0.5	0.31606027941427883	15	26	1.1208893413319938e-5	26
500	1e3	0.001	0.5	0.31606027941427883	15	27	5.4573850213135684e-6	27
500	1e3	0.001	0.5	0.31606027941427883	15	28	4.462142786601689e-7	28
500	1e3	0.001	0.5	0.31606027941427883	15	29	-3.338941410314505e-6	29
500	1e3	0.001	0.5	0.31606027941427883	15	30	6.324385602101389e-6	30
500	1e3	0.001	0.5	0.31606027941427883	15	31	9.024712854043732e-6	31
500	1e3	0.001	0.5	0.31606027941427883	15	32	1.3701144393904876e-5	32
500	1e3	0.001	0.5	0.31606027941427883	15	33	-2.9816604848957894e-6	33
500	1e3	0.001	0.5	0.31606027941427883	15	34	5.593543939104579e-6	34
500	1e3	0.001	0.5	0.31606027941427883	15	35	-8.064007222824497e-6	35
500	1e3	0.001	0.5	0.31606027941427883	15	36	6.456631200812642e-6	36
500	1e3	0.001	0.5	0.31606027941427883	15	37	6.545524408619531e-6	37
500	1e3	0.001	0.5	0.31606027941427883	15	38	-9.520185052039763e-6	38
500	1e3	0.001	0.5	0.31606027941427883	15	39	-1.5563427393849394e-6	39
500	1e3	0.001	0.5	0.31606027941427883	15	40	2.051140872261316e-6	40
500	1e3	0.001	0.5	0.31606027941427883	15	41	4.3033870433826524e-7	41
500	1e3	0.001	0.5	0.31606027941427883	15	42	4.7096771403694026e-6	42
500	1e3	0.001	0.5	0.31606027941427883	15	43	6.967715556160348e-6	43
500	1e3	0.001	0.5	0.31606027941427883	15	44	1.6677284670527341e-6	44
500	1e3	0.001	0.5	0.31606027941427883	15	45	7.419859489451872e-7	45
500	1e3	0.001	0.5	0.31606027941427883	15	46	3.243174037231517e-6	46
500	1e3	0.001	0.5	0.31606027941427883	15	47	1.6618216012117434e-6	47
500	1e3	0.001	0.5	0.31606027941427883	15	48	2.12106362474201e-6	48
500	1e3	0.001	0.5	0.31606027941427883	15	49	9.235133613308584e-7	49
500	1e3	0.001	0.5	0.31606027941427883	15	50	4.0071843434913824e-6	50
500	1e3	0.001	1.5	0.475106465816068	15	16	4.5687154717264806e-6	16
500	1e3	0.001	1.5	0.475106465816068	15	17	3.3485181627793582e-6	17
500	1e3	0.001	1.5	0.475106465816068	15	18	-4.342847187598924e-6	18
500	1e3	0.001	1.5	0.475106465816068	15	19	3.670189324142793e-6	19
500	1e3	0.001	1.5	0.475106465816068	15	20	-5.186890528720386e-6	20
500	1e3	0.001	1.5	0.475106465816068	15	21	3.8526315571093505e-6	21
500	1e3	0.001	1.5	0.475106465816068	15	22	3.3165691433453545e-6	22
500	1e3	0.001	1.5	0.475106465816068	15	23	2.2108862768332056e-6	23
500	1e3	0.001	1.5	0.475106465816068	15	24	4.724531886572256e-6	24
500	1e3	0.001	1.5	0.475106465816068	15	25	-6.663975838957285e-7	25
500	1e3	0.001	1.5	0.475106465816068	15	26	9.699759050545284e-7	26
500	1e3	0.001	1.5	0.475106465816068	15	27	-2.8515846503013162e-6	27
500	1e3	0.001	1.5	0.475106465816068	15	28	-4.462610602806496e-7	28
500	1e3	0.001	1.5	0.475106465816068	15	29	-6.759295280332186e-6	29
500	1e3	0.001	1.5	0.475106465816068	15	30	3.826153382228217e-6	30
500	1e3	0.001	1.5	0.475106465816068	15	31	-2.0921432393647054e-6	31
500	1e3	0.001	1.5	0.475106465816068	15	32	-1.5210824729455046e-6	32
500	1e3	0.001	1.5	0.475106465816068	15	33	-7.660767508613689e-7	33
500	1e3	0.001	1.5	0.475106465816068	15	34	-1.090347063036717e-6	34
500	1e3	0.001	1.5	0.475106465816068	15	35	-6.478198272528278e-7	35
500	1e3	0.001	1.5	0.475106465816068	15	36	-3.4858842465299404e-6	36
500	1e3	0.001	1.5	0.475106465816068	15	37	4.827822146042077e-6	37
500	1e3	0.001	1.5	0.475106465816068	15	38	1.7984200401800327e-6	38
500	1e3	0.001	1.5	0.475106465816068	15	39	4.720785856770885e-6	39
500	1e3	0.001	1.5	0.475106465816068	15	40	-7.399145913959104e-7	40
500	1e3	0.001	1.5	0.475106465816068	15	41	6.722697166739611e-6	41
500	1e3	0.001	1.5	0.475106465816068	15	42	4.0294566262093104e-6	42
500	1e3	0.001	1.5	0.475106465816068	15	43	1.145056607334756e-6	43
500	1e3	0.001	1.5	0.475106465816068	15	44	2.7928563957807707e-6	44
500	1e3	0.001	1.5	0.475106465816068	15	45	8.710825084420114e-6	45
500	1e3	0.001	1.5	0.475106465816068	15	46	-6.63120816857699e-6	46
500	1e3	0.001	1.5	0.475106465816068	15	47	-9.890985331083969e-6	47
500	1e3	0.001	1.5	0.475106465816068	15	48	6.36716453423746e-7	48
500	1e3	0.001	1.5	0.475106465816068	15	49	4.1371203968712554e-8	49
500	1e3	0.001	1.5	0.475106465816068	15	50	5.093250761268497e-6	50
500	1e3	0.002	0.01	0.009900663346622374	15	16	9.582860483622153e-5	16
500	1e3	0.002	0.01	0.009900663346622374	15	17	6.717580676737203e-5	17
500	1e3	0.002	0.01	0.009900663346622374	15	18	1.0699288928265925e-4	18
500	1e3	0.002	0.01	0.009900663346622374	15	19	8.425581266055532e-5	19
500	1e3	0.002	0.01	0.009900663346622374	15	20	7.67696261051219e-5	20
500	1e3	0.002	0.01	0.009900663346622374	15	21	1.090992846521636e-4	21
500	1e3	0.002	0.01	0.009900663346622374	15	22	5.150253260257405e-5	22
500	1e3	0.002	0.01	0.009900663346622374	15	23	6.168019509005009e-5	23
500	1e3	0.002	0.01	0.009900663346622374	15	24	8.987908990066791e-5	24
500	1e3	0.002	0.01	0.009900663346622374	15	25	1.2180254544642114e-4	25
500	1e3	0.002	0.01	0.009900663346622374	15	26	1.1833635258477184e-4	26
500	1e3	0.002	0.01	0.009900663346622374	15	27	1.1410540997346133e-4	27
500	1e3	0.002	0.01	0.009900663346622374	15	28	8.654244380263627e-5	28
500	1e3	0.002	0.01	0.009900663346622374	15	29	5.4766208154242e-5	29
500	1e3	0.002	0.01	0.009900663346622374	15	30	9.829347935391979e-5	30
500	1e3	0.002	0.01	0.009900663346622374	15	31	7.511114414966328e-5	31
500	1e3	0.002	0.01	0.009900663346622374	15	32	7.578701983934173e-5	32
500	1e3	0.002	0.01	0.009900663346622374	15	33	5.8717298468715855e-5	33
500	1e3	0.002	0.01	0.009900663346622374	15	34	9.067068488956035e-5	34
500	1e3	0.002	0.01	0.009900663346622374	15	35	6.048929197402561e-5	35
500	1e3	0.002	0.01	0.009900663346622374	15	36	1.0417027393644242e-4	36
500	1e3	0.002	0.01	0.009900663346622374	15	37	8.927155085946047e-5	37
500	1e3	0.002	0.01	0.009900663346622374	15	38	4.7963256805808106e-5	38
500	1e3	0.002	0.01	0.009900663346622374	15	39	5.9045727822223505e-5	39
500	1e3	0.002	0.01	0.009900663346622374	15	40	8.337588596156211e-5	40
500	1e3	0.002	0.01	0.009900663346622374	15	41	7.581349520663484e-5	41
500	1e3	0.002	0.01	0.009900663346622374	15	42	8.051593208771429e-5	42
500	1e3	0.002	0.01	0.009900663346622374	15	43	4.2843738713965936e-5	43
500	1e3	0.002	0.01	0.009900663346622374	15	44	5.306387301481005e-5	44
500	1e3	0.002	0.01	0.009900663346622374	15	45	2.857348413392167e-5	45
500	1e3	0.002	0.01	0.009900663346622374	15	46	6.739521156854566e-5	46
500	1e3	0.002	0.01	0.009900663346622374	15	47	7.59162325405288e-5	47
500	1e3	0.002	0.01	0.009900663346622374	15	48	4.895973246610862e-5	48
500	1e3	0.002	0.01	0.009900663346622374	15	49	6.039764249874787e-5	49
500	1e3	0.002	0.01	0.009900663346622374	15	50	5.044541541329395e-5	50
500	1e3	0.002	0.1	0.09063462346100909	15	16	2.4163376781944676e-5	16
500	1e3	0.002	0.1	0.09063462346100909	15	17	2.4591259440455453e-5	17
500	1e3	0.002	0.1	0.09063462346100909	15	18	1.9244079865286186e-5	18
500	1e3	0.002	0.1	0.09063462346100909	15	19	1.814730166173923e-5	19
500	1e3	0.002	0.1	0.09063462346100909	15	20	1.6914326047946015e-5	20
500	1e3	0.002	0.1	0.09063462346100909	15	21	2.102057544612113e-5	21
500	1e3	0.002	0.1	0.09063462346100909	15	22	1.505700792456194e-5	22
500	1e3	0.002	0.1	0.09063462346100909	15	23	9.186159518564492e-6	23
500	1e3	0.002	0.1	0.09063462346100909	15	24	1.4981322591692306e-5	24
500	1e3	0.002	0.1	0.09063462346100909	15	25	1.7931457262533273e-5	25
500	1e3	0.002	0.1	0.09063462346100909	15	26	1.2689753256448103e-5	26
500	1e3	0.002	0.1	0.09063462346100909	15	27	2.1392461144285868e-5	27
500	1e3	0.002	0.1	0.09063462346100909	15	28	7.043355733465474e-6	28
500	1e3	0.002	0.1	0.09063462346100909	15	29	2.5176571270445426e-5	29
500	1e3	0.002	0.1	0.09063462346100909	15	30	1.6046768979676978e-5	30
500	1e3	0.002	0.1	0.09063462346100909	15	31	1.1946420036385955e-5	31
500	1e3	0.002	0.1	0.09063462346100909	15	32	1.5168517646153783e-5	32
500	1e3	0.002	0.1	0.09063462346100909	15	33	-5.179169180956023e-6	33
500	1e3	0.002	0.1	0.09063462346100909	15	34	-8.60676067841844e-7	34
500	1e3	0.002	0.1	0.09063462346100909	15	35	3.053851257653892e-5	35
500	1e3	0.002	0.1	0.09063462346100909	15	36	1.9818240278036954e-5	36
500	1e3	0.002	0.1	0.09063462346100909	15	37	1.544794262135722e-5	37
500	1e3	0.002	0.1	0.09063462346100909	15	38	5.608847586184282e-6	38
500	1e3	0.002	0.1	0.09063462346100909	15	39	1.9831839790372046e-5	39
500	1e3	0.002	0.1	0.09063462346100909	15	40	2.5982263809758113e-5	40
500	1e3	0.002	0.1	0.09063462346100909	15	41	9.383761300573126e-6	41
500	1e3	0.002	0.1	0.09063462346100909	15	42	1.350209770108271e-5	42
500	1e3	0.002	0.1	0.09063462346100909	15	43	7.400061608844176e-6	43
500	1e3	0.002	0.1	0.09063462346100909	15	44	1.3476765940897075e-5	44
500	1e3	0.002	0.1	0.09063462346100909	15	45	1.0323853330142378e-5	45
500	1e3	0.002	0.1	0.09063462346100909	15	46	1.7098867510388254e-5	46
500	1e3	0.002	0.1	0.09063462346100909	15	47	2.1158218123975323e-5	47
500	1e3	0.002	0.1	0.09063462346100909	15	48	-6.49273939507022e-6	48
500	1e3	0.002	0.1	0.09063462346100909	15	49	1.9725125664175612e-6	49
500	1e3	0.002	0.1	0.09063462346100909	15	50	1.5697197865772577e-5	50
500	1e3	0.002	0.5	0.31606027941427883	15	16	-5.958564709127801e-6	16
500	1e3	0.002	0.5	0.31606027941427883	15	17	1.104854075932335e-5	17
500	1e3	0.002	0.5	0.31606027941427883	15	18	5.117051947711035e-6	18
500	1e3	0.002	0.5	0.31606027941427883	15	19	-1.1510060108025712e-6	19
500	1e3	0.002	0.5	0.31606027941427883	15	20	3.044293011716367e-8	20
500	1e3	0.002	0.5	0.31606027941427883	15	21	2.333155654209187e-6	21
500	1e3	0.002	0.5	0.31606027941427883	15	22	1.6637906578104512e-6	22
500	1e3	0.002	0.5	0.31606027941427883	15	23	1.2192063655966862e-5	23
500	1e3	0.002	0.5	0.31606027941427883	15	24	3.7998138105553753e-6	24
500	1e3	0.002	0.5	0.31606027941427883	15	25	-6.3058448065667895e-6	25
500	1e3	0.002	0.5	0.31606027941427883	15	26	3.3030984680996294e-6	26
500	1e3	0.002	0.5	0.31606027941427883	15	27	1.0985828999307928e-5	27
500	1e3	0.002	0.5	0.31606027941427883	15	28	3.186779415387198e-6	28
500	1e3	0.002	0.5	0.31606027941427883	15	29	1.2355740990978152e-6	29
500	1e3	0.002	0.5	0.31606027941427883	15	30	1.368836104708498e-5	30
500	1e3	0.002	0.5	0.31606027941427883	15	31	8.624192859608821e-7	31
500	1e3	0.002	0.5	0.31606027941427883	15	32	6.433091738369681e-6	32
500	1e3	0.002	0.5	0.31606027941427883	15	33	3.4492369175336205e-6	33
500	1e3	0.002	0.5	0.31606027941427883	15	34	2.1392911174362527e-6	34
500	1e3	0.002	0.5	0.31606027941427883	15	35	4.558394421033624e-6	35
500	1e3	0.002	0.5	0.31606027941427883	15	36	5.471720411871074e-7	36
500	1e3	0.002	0.5	0.31606027941427883	15	37	3.3794630171486183e-6	37
500	1e3	0.002	0.5	0.31606027941427883	15	38	4.892872291051574e-6	38
500	1e3	0.002	0.5	0.31606027941427883	15	39	2.73332537129204e-6	39
500	1e3	0.002	0.5	0.31606027941427883	15	40	1.4870568255005676e-6	40
500	1e3	0.002	0.5	0.31606027941427883	15	41	6.664830277334745e-6	41
500	1e3	0.002	0.5	0.31606027941427883	15	42	-1.7177245423999634e-6	42
500	1e3	0.002	0.5	0.31606027941427883	15	43	4.250158562707861e-7	43
500	1e3	0.002	0.5	0.31606027941427883	15	44	2.175436836465667e-6	44
500	1e3	0.002	0.5	0.31606027941427883	15	45	7.012645928243082e-6	45
500	1e3	0.002	0.5	0.31606027941427883	15	46	2.619932432316307e-6	46
500	1e3	0.002	0.5	0.31606027941427883	15	47	1.8359940296989103e-7	47
500	1e3	0.002	0.5	0.31606027941427883	15	48	9.991134388879075e-7	48
500	1e3	0.002	0.5	0.31606027941427883	15	49	4.4373633151877636e-6	49
500	1e3	0.002	0.5	0.31606027941427883	15	50	8.901882215754883e-6	50
500	1e3	0.002	1.5	0.475106465816068	15	16	6.208344360368003e-6	16
500	1e3	0.002	1.5	0.475106465816068	15	17	1.592284796530202e-6	17
500	1e3	0.002	1.5	0.475106465816068	15	18	-3.519886837056823e-6	18
500	1e3	0.002	1.5	0.475106465816068	15	19	-1.8677849379927953e-6	19
500	1e3	0.002	1.5	0.475106465816068	15	20	8.740088591377733e-6	20
500	1e3	0.002	1.5	0.475106465816068	15	21	5.280814725386346e-7	21
500	1e3	0.002	1.5	0.475106465816068	15	22	-9.319900099354795e-7	22
500	1e3	0.002	1.5	0.475106465816068	15	23	3.552903824811659e-6	23
500	1e3	0.002	1.5	0.475106465816068	15	24	4.934457983968378e-6	24
500	1e3	0.002	1.5	0.475106465816068	15	25	-2.240999829840306e-6	25
500	1e3	0.002	1.5	0.475106465816068	15	26	8.791691880771836e-6	26
500	1e3	0.002	1.5	0.475106465816068	15	27	4.514545581354792e-6	27
500	1e3	0.002	1.5	0.475106465816068	15	28	3.6232024886495303e-6	28
500	1e3	0.002	1.5	0.475106465816068	15	29	2.4133971221490308e-6	29
500	1e3	0.002	1.5	0.475106465816068	15	30	3.266777184368941e-6	30
500	1e3	0.002	1.5	0.475106465816068	15	31	1.7855459364694992e-6	31
500	1e3	0.002	1.5	0.475106465816068	15	32	7.229778373142988e-7	32
500	1e3	0.002	1.5	0.475106465816068	15	33	2.408365186060452e-7	33
500	1e3	0.002	1.5	0.475106465816068	15	34	-2.606676167354706e-7	34
500	1e3	0.002	1.5	0.475106465816068	15	35	5.122931889153989e-6	35
500	1e3	0.002	1.5	0.475106465816068	15	36	9.948534816030666e-7	36
500	1e3	0.002	1.5	0.475106465816068	15	37	1.1607677624294604e-6	37
500	1e3	0.002	1.5	0.475106465816068	15	38	-5.292630590258047e-6	38
500	1e3	0.002	1.5	0.475106465816068	15	39	-3.6464666217640844e-6	39
500	1e3	0.002	1.5	0.475106465816068	15	40	2.5423524486579543e-6	40
500	1e3	0.002	1.5	0.475106465816068	15	41	1.87744837932878e-6	41
500	1e3	0.002	1.5	0.475106465816068	15	42	6.375136006148983e-6	42
500	1e3	0.002	1.5	0.475106465816068	15	43	8.953325185529819e-6	43
500	1e3	0.002	1.5	0.475106465816068	15	44	3.721130008860998e-6	44
500	1e3	0.002	1.5	0.475106465816068	15	45	-3.455158315267647e-6	45
500	1e3	0.002	1.5	0.475106465816068	15	46	2.1661358509278934e-6	46
500	1e3	0.002	1.5	0.475106465816068	15	47	2.5689702672022894e-6	47
500	1e3	0.002	1.5	0.475106465816068	15	48	7.040451102228122e-6	48
500	1e3	0.002	1.5	0.475106465816068	15	49	1.5617260610513647e-6	49
500	1e3	0.002	1.5	0.475106465816068	15	50	2.9058024184485343e-6	50
500	1e3	0.005	0.01	0.009900663346622374	15	16	2.7660150043296716e-4	16
500	1e3	0.005	0.01	0.009900663346622374	15	17	2.2554162267191365e-4	17
500	1e3	0.005	0.01	0.009900663346622374	15	18	2.3463705752892043e-4	18
500	1e3	0.005	0.01	0.009900663346622374	15	19	2.391468901078836e-4	19
500	1e3	0.005	0.01	0.009900663346622374	15	20	2.1934894274510064e-4	20
500	1e3	0.005	0.01	0.009900663346622374	15	21	2.2831958911893283e-4	21
500	1e3	0.005	0.01	0.009900663346622374	15	22	2.019147072306986e-4	22
500	1e3	0.005	0.01	0.009900663346622374	15	23	2.3703773248712475e-4	23
500	1e3	0.005	0.01	0.009900663346622374	15	24	2.5016469899050316e-4	24
500	1e3	0.005	0.01	0.009900663346622374	15	25	2.467847191660086e-4	25
500	1e3	0.005	0.01	0.009900663346622374	15	26	1.8418185056454637e-4	26
500	1e3	0.005	0.01	0.009900663346622374	15	27	2.0497346055782688e-4	27
500	1e3	0.005	0.01	0.009900663346622374	15	28	2.3586642828813054e-4	28
500	1e3	0.005	0.01	0.009900663346622374	15	29	1.8379900953698517e-4	29
500	1e3	0.005	0.01	0.009900663346622374	15	30	1.9479824298743604e-4	30
500	1e3	0.005	0.01	0.009900663346622374	15	31	2.512525513517794e-4	31
500	1e3	0.005	0.01	0.009900663346622374	15	32	1.5939665806940863e-4	32
500	1e3	0.005	0.01	0.009900663346622374	15	33	1.4832367626384734e-4	33
500	1e3	0.005	0.01	0.009900663346622374	15	34	1.8547727747150487e-4	34
500	1e3	0.005	0.01	0.009900663346622374	15	35	2.113893301537232e-4	35
500	1e3	0.005	0.01	0.009900663346622374	15	36	1.4906296167210834e-4	36
500	1e3	0.005	0.01	0.009900663346622374	15	37	2.0717158182121894e-4	37
500	1e3	0.005	0.01	0.009900663346622374	15	38	2.5040607780306965e-4	38
500	1e3	0.005	0.01	0.009900663346622374	15	39	1.431251130899801e-4	39
500	1e3	0.005	0.01	0.009900663346622374	15	40	1.914492011388332e-4	40
500	1e3	0.005	0.01	0.009900663346622374	15	41	2.4162470297710197e-4	41
500	1e3	0.005	0.01	0.009900663346622374	15	42	1.7445440533376484e-4	42
500	1e3	0.005	0.01	0.009900663346622374	15	43	1.6025479120563896e-4	43
500	1e3	0.005	0.01	0.009900663346622374	15	44	1.3258674444805224e-4	44
500	1e3	0.005	0.01	0.009900663346622374	15	45	1.7854364886170192e-4	45
500	1e3	0.005	0.01	0.009900663346622374	15	46	1.2672425378164735e-4	46
500	1e3	0.005	0.01	0.009900663346622374	15	47	2.1018012875275726e-4	47
500	1e3	0.005	0.01	0.009900663346622374	15	48	1.3895720551852444e-4	48
500	1e3	0.005	0.01	0.009900663346622374	15	49	1.3661674412979288e-4	49
500	1e3	0.005	0.01	0.009900663346622374	15	50	1.0844340223400068e-4	50
500	1e3	0.005	0.1	0.09063462346100909	15	16	5.974011684277743e-5	16
500	1e3	0.005	0.1	0.09063462346100909	15	17	5.9226141003381204e-5	17
500	1e3	0.005	0.1	0.09063462346100909	15	18	6.0998365344687386e-5	18
500	1e3	0.005	0.1	0.09063462346100909	15	19	6.540391237868845e-5	19
500	1e3	0.005	0.1	0.09063462346100909	15	20	6.752198400784278e-5	20
500	1e3	0.005	0.1	0.09063462346100909	15	21	6.697097592184411e-5	21
500	1e3	0.005	0.1	0.09063462346100909	15	22	5.830609348858134e-5	22
500	1e3	0.005	0.1	0.09063462346100909	15	23	7.357129497336467e-5	23
500	1e3	0.005	0.1	0.09063462346100909	15	24	5.053028840271731e-5	24
500	1e3	0.005	0.1	0.09063462346100909	15	25	6.863302888468557e-5	25
500	1e3	0.005	0.1	0.09063462346100909	15	26	6.684523570505988e-5	26
500	1e3	0.005	0.1	0.09063462346100909	15	27	4.4278098535707356e-5	27
500	1e3	0.005	0.1	0.09063462346100909	15	28	4.138407440839763e-5	28
500	1e3	0.005	0.1	0.09063462346100909	15	29	4.838571380937325e-5	29
500	1e3	0.005	0.1	0.09063462346100909	15	30	6.011230024539675e-5	30
500	1e3	0.005	0.1	0.09063462346100909	15	31	3.532554475156281e-5	31
500	1e3	0.005	0.1	0.09063462346100909	15	32	4.803584363877588e-5	32
500	1e3	0.005	0.1	0.09063462346100909	15	33	7.639529851516669e-5	33
500	1e3	0.005	0.1	0.09063462346100909	15	34	6.170595429601755e-5	34
500	1e3	0.005	0.1	0.09063462346100909	15	35	5.8011816102161765e-5	35
500	1e3	0.005	0.1	0.09063462346100909	15	36	5.456399880309623e-5	36
500	1e3	0.005	0.1	0.09063462346100909	15	37	8.13147896673469e-5	37
500	1e3	0.005	0.1	0.09063462346100909	15	38	4.0877104716587745e-5	38
500	1e3	0.005	0.1	0.09063462346100909	15	39	5.150582741950155e-5	39
500	1e3	0.005	0.1	0.09063462346100909	15	40	4.859684928751936e-5	40
500	1e3	0.005	0.1	0.09063462346100909	15	41	4.4647387224013116e-5	41
500	1e3	0.005	0.1	0.09063462346100909	15	42	2.7350486276379526e-5	42
500	1e3	0.005	0.1	0.09063462346100909	15	43	4.5379713119187515e-5	43
500	1e3	0.005	0.1	0.09063462346100909	15	44	4.771065577998029e-5	44
500	1e3	0.005	0.1	0.09063462346100909	15	45	4.556987072617378e-5	45
