L	N	Va	alpha	genlen	r	gen	kvar	zvar	zbar	genic_va	ac_var	ac_cov	type	pred	cov
10	100	0.01	0.07665202561868822	0.01	0.009900663346622374	48	1.9841425002715325	0.0019494300030929203	0.21883741206470872	0.0040894531209947245	0.0020550015683390576	-0.001126405748937031	pred_zvar	2.5888274916951645e-4	2.5888274916951645e-4
10	100	0.01	0.07665202561868822	0.01	0.009900663346622374	49	2.0104268491365267	0.0017829278500316509	0.22046111626329815	0.004008692971810853	0.0020144185787994238	-0.0011148083413810362	pred_zvar	2.3617334690130944e-4	2.3617334690130944e-4
10	100	0.01	0.07665202561868822	0.01	0.009900663346622374	50	2.058651026392962	0.0017748870423639801	0.22242274874687315	0.0038908632634205072	0.0019552076700605566	-0.0010836385227703715	pred_zvar	2.3451540497279838e-4	2.3451540497279838e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	1	2.0520094562647753	0.011233847423377241	8.806828475338647e-4	0.010110223454791331	0.005080514298890116	5.584394810190194e-4	pred_zvar	6.326569620631481e-4	6.326569620631481e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	2	2.0124650762948635	0.011250768150353687	0.002805137958811568	0.01006309730448218	0.005056832816322704	5.615176497193397e-4	pred_zvar	6.214497718101661e-4	6.214497718101661e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	3	2.053943692241565	0.011222867891954839	0.003481959036082967	0.010057956213079663	0.005054249353306364	4.849372098392293e-4	pred_zvar	6.08240038568468e-4	6.08240038568468e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	4	1.9787234042553192	0.0110416203884799	0.0020712355858666823	0.010014180366711848	0.005032251440558718	4.902486213415165e-4	pred_zvar	5.873680538051212e-4	5.873680538051212e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	5	2.0805931656995487	0.011010525395808633	0.0018184469907412204	0.009945030343385348	0.004997502685118266	4.705012268324212e-4	pred_zvar	5.751046656484703e-4	5.751046656484703e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	6	2.0657640232108316	0.011088183956185604	0.01152226725523473	0.009916802782566179	0.004983317981189035	4.5616575545664404e-4	pred_zvar	5.688681093502068e-4	5.688681093502068e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	7	1.9890393294648614	0.01091922923458497	0.021062998103518263	0.009770977053179282	0.004910038720190594	4.987230082328064e-4	pred_zvar	5.504305391416105e-4	5.504305391416105e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	8	2.026434558349452	0.010775516701958901	0.031875826398239604	0.009711074743810258	0.004879937057191085	5.047756930139464e-4	pred_zvar	5.338893084299093e-4	5.338893084299093e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	9	2.0223511712873417	0.010742603362508076	0.0449148252242271	0.009648353428699552	0.004848418808391734	5.262003753658692e-4	pred_zvar	5.233168102419852e-4	5.233168102419852e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	10	1.9886094992477972	0.010686240926045861	0.05612722258866288	0.009617419372345682	0.004832874056455117	4.5860002152067276e-4	pred_zvar	5.119857706754632e-4	5.119857706754632e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	11	2.0094562647754137	0.010479517626544817	0.06651601840123827	0.00944698203518078	0.004747227153357176	4.902391983761074e-4	pred_zvar	4.939513383351885e-4	4.939513383351885e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	12	2.0805931656995487	0.01036657177397704	0.07657048091058323	0.009241600902896397	0.004644020554219295	3.2315431672964195e-4	pred_zvar	4.8085774819299964e-4	4.8085774819299964e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	13	2.0771545239630345	0.009873433601879167	0.08859017088525839	0.00914067299666364	0.004593303013398814	1.7646073222856337e-4	pred_zvar	4.508306784169482e-4	4.508306784169482e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	14	2.071351816032667	0.009543226877674641	0.09821244644164691	0.008943448854385682	0.004494195404213911	4.880467884242467e-5	pred_zvar	4.290680221274143e-4	4.290680221274143e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	15	2.031592520954223	0.008895503974497922	0.10830768130504435	0.008856050300542893	0.004450276532936127	-9.149385313431512e-5	pred_zvar	3.939178799775269e-4	3.939178799775269e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	16	2.0477111540941326	0.00875282057563945	0.11567116844692472	0.008695335720431624	0.004369515437402827	-1.8069478468573857e-4	pred_zvar	3.818587985596333e-4	3.818587985596333e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	17	2.0343864173651407	0.008419318097896974	0.12460846845523135	0.00853233968334538	0.00428760788107808	-2.8819511506171904e-4	pred_zvar	3.61962547264921e-4	3.61962547264921e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	18	1.9823769611003654	0.007957129703276168	0.133382679047328	0.008387332778242653	0.004214740089569172	-3.0283212133058886e-4	pred_zvar	3.3719752470537454e-4	3.3719752470537454e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	19	2.0195572748764237	0.007962698390288566	0.14072170277677687	0.00823921309074667	0.004140308085802347	-4.218693023558308e-4	pred_zvar	3.326869548615203e-4	3.326869548615203e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	20	1.9877498388136685	0.007383163491345287	0.14859892157971866	0.008072822995749705	0.0040566949727385455	-4.519788178265145e-4	pred_zvar	3.0420688541217447e-4	3.0420688541217447e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	21	2.0668385987534923	0.00724671171842926	0.1549757177535287	0.007879408574091607	0.003959501796025933	-5.328843988294218e-4	pred_zvar	2.945230504075495e-4	2.945230504075495e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	22	1.9995701697829358	0.006960681981782268	0.16242074960351405	0.007738664555720208	0.003888776158653371	-5.789093028761491e-4	pred_zvar	2.7911286049857976e-4	2.7911286049857976e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	23	2.0275091338921127	0.006628959968594777	0.17016749687348787	0.007507212308250538	0.0037724684966083106	-6.139972850713304e-4	pred_zvar	2.6231225192551274e-4	2.6231225192551274e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	24	2.075865033311842	0.006291808169884993	0.17690308976295982	0.007371174966871352	0.0037041080235534433	-6.604022487228931e-4	pred_zvar	2.4574607995370373e-4	2.4574607995370373e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	25	2.0238555770470663	0.0060286782379930645	0.18342666641135882	0.007199243744180368	0.00361771042421124	-7.117417052603774e-4	pred_zvar	2.3246711311894307e-4	2.3246711311894307e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	26	2.0122501611863313	0.0057672719473192595	0.18955067399004338	0.007016283395921309	0.0035257705507142256	-6.837083831681751e-4	pred_zvar	2.1959683575680961e-4	2.1959683575680961e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	27	2.0356759080163336	0.00569092663739419	0.19509571414118254	0.006892797193188025	0.003463717182506545	-7.324376782873266e-4	pred_zvar	2.1401315507197874e-4	2.1401315507197874e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	28	2.0339565871480767	0.00556755685936443	0.19953174626209386	0.006771708082920229	0.0034028683833769997	-7.855078194716237e-4	pred_zvar	2.0682704033007555e-4	2.0682704033007555e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	29	2.0573823339780786	0.005271841900634651	0.2050686319424225	0.006633964336735102	0.0033336504204699003	-7.740934673726809e-4	pred_zvar	1.9349571326712905e-4	1.9349571326712905e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	30	1.983666451751558	0.005111435934379581	0.21120079399191755	0.006479615959169078	0.003256088421693004	-7.805167887932472e-4	pred_zvar	1.853946572916836e-4	1.853946572916836e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	31	1.9969911884805502	0.004961314992096387	0.2154492732841874	0.006325073814024358	0.0031784290522735466	-8.030533810634491e-4	pred_zvar	1.7785798004681347e-4	1.7785798004681347e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	32	2.0163335482484417	0.004694251622552845	0.21956728104348927	0.0062567394896985	0.0031440901958283926	-8.228447494111205e-4	pred_zvar	1.66356630602974e-4	1.66356630602974e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	33	2.0453470879002795	0.004808106648510402	0.22370159774441215	0.006067153540361425	0.0030488208745534802	-8.554670556575757e-4	pred_zvar	1.6846823577709166e-4	1.6846823577709166e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	34	2.0470664087685364	0.004363407214234654	0.2291977110706883	0.00601483629411332	0.0030225308010619696	-8.271698905339174e-4	pred_zvar	1.5118578878058167e-4	1.5118578878058167e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	35	1.9976359338061467	0.004414409315919628	0.23149727183924892	0.0058388172005685406	0.002934078995260573	-8.332916770613911e-4	pred_zvar	1.5127542771260633e-4	1.5127542771260633e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	36	2.032022351171287	0.004225509603080714	0.2370178485779566	0.005699220161251684	0.0028639297292722033	-8.353364605551753e-4	pred_zvar	1.4323625326962932e-4	1.4323625326962932e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	37	2.0386847195357833	0.0040066197957872775	0.24247318955018024	0.005571683591066933	0.0027998410005361475	-8.484312414854152e-4	pred_zvar	1.3436799853972932e-4	1.3436799853972932e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	38	2.0240704921555985	0.003831439761948295	0.24625686400625166	0.005532598795273695	0.0027802003996350226	-8.549048187214968e-4	pred_zvar	1.271416071521425e-4	1.271416071521425e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	39	2.000644745325596	0.0037832788271063805	0.24968174174666113	0.005416803915301258	0.0027220120177393254	-8.553916719343026e-4	pred_zvar	1.2424088421416867e-4	1.2424088421416867e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	40	1.9946271222866967	0.003708391982827415	0.25489244859456983	0.005240066006545184	0.002633198998263912	-8.178285908249863e-4	pred_zvar	1.205350221865184e-4	1.205350221865184e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	41	2.003438641736514	0.0036709327764276934	0.2585211881052418	0.005174388173217588	0.0026001950619183862	-7.87847855881561e-4	pred_zvar	1.1811224285523333e-4	1.1811224285523333e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	42	2.057812164195143	0.0036947670093889187	0.2624434885650917	0.005044070100693482	0.0025347085933133074	-7.374130040233545e-4	pred_zvar	1.1769401301384162e-4	1.1769401301384162e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	43	2.0126799914033957	0.0037037072143884142	0.2650529192244513	0.004981536302594416	0.0025032845741680483	-6.92688469203089e-4	pred_zvar	1.16817882811225e-4	1.16817882811225e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	44	2.021706425961745	0.003651739115976799	0.26864904085188124	0.004836638782415147	0.0024304717499573606	-7.294223293564006e-4	pred_zvar	1.1405989233133218e-4	1.1405989233133218e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	45	2.01010101010101	0.0034582051443316493	0.2713644796317773	0.004704939334571945	0.002364291122900475	-7.075296397224902e-4	pred_zvar	1.0697894760978685e-4	1.0697894760978685e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	46	2.0655491081022994	0.0032978370603011526	0.27524600773757474	0.0045803499067535005	0.0023016833702278897	-6.935491000437908e-4	pred_zvar	1.0105170540060538e-4	1.0105170540060538e-4
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	47	1.98689017837954	0.003163588770114521	0.2791683081974246	0.004524326074241938	0.0022735306905738383	-6.812866810580252e-4	pred_zvar	9.603126207723284e-5	9.603126207723284e-5
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	48	2.0042983021706426	0.003228506275626393	0.28216915345568816	0.0044228293664072	0.0022225273198026134	-6.520095275318158e-4	pred_zvar	9.709625096666248e-5	9.709625096666248e-5
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	49	2.0030088115194498	0.0030666607848375054	0.2856918848458236	0.004343072130788821	0.0021824483069290555	-6.453412090106119e-4	pred_zvar	9.138683966471984e-5	9.138683966471984e-5
10	100	0.01	0.07665202561868822	0.1	0.09063462346100909	50	2.100795185901569	0.0031116522402233845	0.2884970228046352	0.00429446147080417	0.0021580208396000857	-6.45438579653173e-4	pred_zvar	9.189117394390025e-5	9.189117394390025e-5
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	1	1.9821874660584338	0.01028229767371503	-0.005118377194538214	0.01024312314592984	0.005147298063281326	-5.346300116149832e-6	pred_zvar	2.628022595172169e-4	2.628022595172169e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	2	2.025632670793961	0.010138864980747911	-0.006321731575218694	0.010118154349017411	0.005084499672873072	-4.560863863931618e-5	pred_zvar	2.3636921337224262e-4	2.3636921337224262e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	3	1.9973932877158684	0.010138705440913234	-0.008406996358178707	0.010112566274860083	0.005081691595407077	4.2443400387652666e-5	pred_zvar	2.17452254884195e-4	2.17452254884195e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	4	2.0045617464972305	0.010465449403923088	-0.0088932834024263	0.009990671076678621	0.005020437726974182	3.859876295258292e-5	pred_zvar	2.0809479585645794e-4	2.0809479585645794e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	5	2.0393179102856522	0.010110568995669774	-0.008711956029994994	0.009964663945792648	0.00500736881698123	4.4494296988028426e-5	pred_zvar	1.8766541074559688e-4	1.8766541074559688e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	6	2.044748560877593	0.00989347357023605	0.0020110854033290244	0.010008149208002817	0.005029220707539104	3.822096621040843e-5	pred_zvar	1.7246909207939786e-4	1.7246909207939786e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	7	2.0638644509612254	0.009787628462318598	0.011736826288280863	0.010048017542621046	0.005049255046543239	3.7436799863205955e-5	pred_zvar	1.61114940218193e-4	1.61114940218193e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	8	2.0868904094710548	0.009995840709757562	0.023828065168132007	0.009992288427706634	0.0050212504661842385	1.0829115021488769e-5	pred_zvar	1.561130585429973e-4	1.561130585429973e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	9	2.037580102096231	0.010040486337093297	0.03355380605308385	0.009968802090024475	0.00500944828644446	-4.206242888293892e-5	pred_zvar	1.4940181171959132e-4	1.4940181171959132e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	10	2.0595199304876726	0.010220096282971547	0.04345263215717466	0.009977495351800036	0.005013816759698511	-4.67166307655254e-5	pred_zvar	1.4542526841142736e-4	1.4542526841142736e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	11	2	0.009920289025648392	0.055403754431056156	0.00989951502469556	0.004974630665676161	-5.612345216941609e-5	pred_zvar	1.3542704063740864e-4	1.3542704063740864e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	12	2.0727707179320083	0.009847462281915489	0.06776698436955425	0.009791777965786654	0.0049204914400937955	-9.395074782495365e-5	pred_zvar	1.2934458096356058e-4	1.2934458096356058e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	13	2.0319322254806127	0.009597712243120277	0.07647069824625692	0.009739624712910734	0.004894283775332028	-6.651127519794476e-5	pred_zvar	1.2160101968674048e-4	1.2160101968674048e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	14	2.0384490061909415	0.009549058975137482	0.08603159606536212	0.009687784190018749	0.004868233261315955	-1.5171237746463892e-4	pred_zvar	1.1696437826242567e-4	1.1696437826242567e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	15	2.0551754100141197	0.00942152283129748	0.09680409041844013	0.009680149155966593	0.004864396560787233	-9.650960643161443e-5	pred_zvar	1.1179120228186427e-4	1.1179120228186427e-4
10	100	0.01	0.07665202561868822	0.5	0.31606027941427883	16	2.007820136852395	0.009585268136015549	0.10512042309040319	0.009655481393900692	0.004852000700452609	-1.4993133568010208e-4	pred_zvar	1.103724390156038e-4	1.103724390156038e-4
