L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.01	0.1	0.09063462346100909	5	26	-8.771447538303263e-5	26
500	1e3	0.01	0.1	0.09063462346100909	5	27	-9.625209020811764e-5	27
500	1e3	0.01	0.1	0.09063462346100909	5	28	-9.56145525557593e-5	28
500	1e3	0.01	0.1	0.09063462346100909	5	29	-9.9067568995573e-5	29
500	1e3	0.01	0.1	0.09063462346100909	5	30	-7.665846756714047e-5	30
500	1e3	0.01	0.1	0.09063462346100909	5	31	-8.6940062269193e-5	31
500	1e3	0.01	0.1	0.09063462346100909	5	32	-9.095570992378421e-5	32
500	1e3	0.01	0.1	0.09063462346100909	5	33	-8.497771794352105e-5	33
500	1e3	0.01	0.1	0.09063462346100909	5	34	-8.376881107632454e-5	34
500	1e3	0.01	0.1	0.09063462346100909	5	35	-9.450041369684716e-5	35
500	1e3	0.01	0.1	0.09063462346100909	5	36	-1.004049086421566e-4	36
500	1e3	0.01	0.1	0.09063462346100909	5	37	-6.948511785840403e-5	37
500	1e3	0.01	0.1	0.09063462346100909	5	38	-8.703357168008954e-5	38
500	1e3	0.01	0.1	0.09063462346100909	5	39	-7.132714689113653e-5	39
500	1e3	0.01	0.1	0.09063462346100909	5	40	-7.512347660077029e-5	40
500	1e3	0.01	0.1	0.09063462346100909	5	41	-7.350947595087676e-5	41
500	1e3	0.01	0.1	0.09063462346100909	5	42	-8.359775865622586e-5	42
500	1e3	0.01	0.1	0.09063462346100909	5	43	-8.109140271091353e-5	43
500	1e3	0.01	0.1	0.09063462346100909	5	44	-8.549626530209241e-5	44
500	1e3	0.01	0.1	0.09063462346100909	5	45	-7.580869716306621e-5	45
500	1e3	0.01	0.1	0.09063462346100909	5	46	-7.164265022565513e-5	46
500	1e3	0.01	0.1	0.09063462346100909	5	47	-5.786093359868681e-5	47
500	1e3	0.01	0.1	0.09063462346100909	5	48	-7.956288006024447e-5	48
500	1e3	0.01	0.1	0.09063462346100909	5	49	-6.263502101634014e-5	49
500	1e3	0.01	0.1	0.09063462346100909	5	50	-6.101250889119552e-5	50
500	1e3	0.01	0.5	0.31606027941427883	2	5	3.137476758634943e-7	2
500	1e3	0.01	0.5	0.31606027941427883	3	5	-5.488478881371526e-6	3
500	1e3	0.01	0.5	0.31606027941427883	4	5	-1.9444954201071697e-6	4
500	1e3	0.01	0.5	0.31606027941427883	5	6	3.0859370268946665e-5	6
500	1e3	0.01	0.5	0.31606027941427883	5	7	3.4603981798438387e-05	7
500	1e3	0.01	0.5	0.31606027941427883	5	8	2.5229357500117693e-5	8
500	1e3	0.01	0.5	0.31606027941427883	5	9	2.4237438199402652e-5	9
500	1e3	0.01	0.5	0.31606027941427883	5	10	2.5539198883818845e-5	10
500	1e3	0.01	0.5	0.31606027941427883	5	11	2.3967605205664022e-5	11
500	1e3	0.01	0.5	0.31606027941427883	5	12	2.8105979462986705e-5	12
500	1e3	0.01	0.5	0.31606027941427883	5	13	3.1331105505111946e-5	13
500	1e3	0.01	0.5	0.31606027941427883	5	14	3.6675972932611826e-5	14
500	1e3	0.01	0.5	0.31606027941427883	5	15	-1.7763317459402715e-5	15
500	1e3	0.01	0.5	0.31606027941427883	5	16	-1.8391115907355017e-5	16
500	1e3	0.01	0.5	0.31606027941427883	5	17	-2.932244761166564e-5	17
500	1e3	0.01	0.5	0.31606027941427883	5	18	-1.934757670058983e-5	18
500	1e3	0.01	0.5	0.31606027941427883	5	19	-2.1762299057880764e-5	19
500	1e3	0.01	0.5	0.31606027941427883	5	20	-2.1042646741010924e-5	20
500	1e3	0.01	0.5	0.31606027941427883	5	21	-2.6633984779108483e-5	21
500	1e3	0.01	0.5	0.31606027941427883	5	22	-2.4814266718766153e-5	22
500	1e3	0.01	0.5	0.31606027941427883	5	23	-2.7791297639340934e-5	23
500	1e3	0.01	0.5	0.31606027941427883	5	24	-1.9966942964145042e-5	24
500	1e3	0.01	0.5	0.31606027941427883	5	25	-2.1286333998741986e-5	25
500	1e3	0.01	0.5	0.31606027941427883	5	26	-2.4800083385463454e-5	26
500	1e3	0.01	0.5	0.31606027941427883	5	27	-2.2007785966002836e-5	27
500	1e3	0.01	0.5	0.31606027941427883	5	28	-1.1461474206500321e-5	28
500	1e3	0.01	0.5	0.31606027941427883	5	29	-2.6212467087212897e-5	29
500	1e3	0.01	0.5	0.31606027941427883	5	30	-2.187885578958687e-5	30
500	1e3	0.01	0.5	0.31606027941427883	5	31	-1.5523402703562608e-5	31
500	1e3	0.01	0.5	0.31606027941427883	5	32	-1.3303403841238371e-5	32
500	1e3	0.01	0.5	0.31606027941427883	5	33	-2.404921057225627e-5	33
500	1e3	0.01	0.5	0.31606027941427883	5	34	-2.7055153324892853e-5	34
